LINC00052
RP11-483I13.2
LBX1-AS1
LINC00992
RP11-495P10.7
RP11-149I2.4
RP11-354P11.4
HOXB-AS4
RP11-379K22.3
RP1-207H1.3
LINC01351
RP11-1070N10.5
AC009005.2
RP11-19J5.2
RP4-655C5.4
RP11-463D19.1
RP11-115F18.1
RP11-571O6.2
AC106900.6
RP11-556I13.2
RP13-463N16.6
LINC00536
RP11-190J1.3
RP11-674N23.4
LINC01475
FAM83C-AS1
LINC01411
CTD-2555A7.2
AC002331.1
RP4-530I15.6
AP003900.6
ELFN2
RP11-118A3.1
MKRN3-AS1
CTA-126B4.7
RP1-63M2.7
KB-173C10.2
RP11-1109M24.5
CTA-363E6.2
RP11-77A13.1
C15orf54
CTA-992D9.7
RP11-313L6.2
RP11-222G7.2
RP11-153K16.1
RP11-135A1.3
RP11-30J20.1
RP5-884M6.1
CTD-2116N20.1
CTD-2008P7.1
RP11-654G14.1
RP11-434I12.3
LEF1-AS1
AC008060.7
RP11-644A7.2
AC017002.1
LGALS8-AS1
RP11-452L6.8
AC000067.1
RP11-397A16.1
RP11-22L13.1
LL22NC03-63E9.3
RP11-297L17.2
AC004593.3
AC007405.8
RP11-638F5.2
FRGCA
HOXB-AS3
LINC01507
RP11-607P23.1
AC145110.1
LINC00940
RP3-340N1.2
LINC01096
LINC00383
TDRG1
RP11-493L12.5
MNX1-AS2
RP11-167H9.3
RP11-486M23.2
RP11-61J19.2
RP11-13P5.2
AL050303.10
FAM83A-AS1
RP11-616M22.7
LINC01505
CTA-384D8.31
RP11-417L19.2
CTD-2143L24.1
RP11-350J20.12
IL21-AS1
RP11-349I1.2
CTD-2033D15.3
AC015933.2
AL773572.7
RP11-1157N2__B.2
AJ003147.8
HAGLROS
ADAMTS19-AS1
RP11-595B24.2
RP11-274J7.2
RP1-310O13.13
C8orf17
RP11-398B16.2
RP11-235G24.3
RP11-440G9.1
HAR1B
RP11-265N7.2
CASC20
RP1-86C11.7
RP11-403H13.1
RP11-6N13.1
RP11-54O7.16
FNDC1-IT1
LSAMP-AS1
RP11-654C22.2
RP11-734K21.2
CTD-3035D6.2
MAPT-IT1
RP5-1002M8.4
RP11-495P10.5
ST6GAL2-IT1
RP11-693L9.2
RP11-32K4.1
RP11-686G23.2
TMEM108-AS1
RP11-57A1.1
RP11-415C15.1
RP11-691H4.3
U91319.1
RP11-122A21.2
RP11-319E12.1
RP5-1028K7.2
RP1-167O22.1
RP11-221J22.2
C3orf67-AS1
RUNDC3A-AS1
LINC00113
RP11-54O7.1
RP11-84A19.3
CTD-2021H9.3
AC124944.5
LINC01608
RP1-166H4.2
RP5-1170K4.7
ARHGEF3-AS1
RP11-98G7.1
RP11-338L22.2
RP11-466A19.3
GACAT2
RP4-781K5.6
RP11-111I12.1
RP11-71L14.4
RP11-1B20.1
RP11-774D14.1
RP4-616B8.6
AC005624.2
AC106869.2
SCHLAP1
AC017060.1
RP11-54O7.3
LINC00578
RP11-476M19.2
RP11-62C7.2
RP11-98D18.15
CTD-2532K18.2
CTD-2139B15.5
RP13-49I15.6
RP3-468B3.2
RP11-91H12.4
TYMSOS
RP11-503N18.4
CTD-2620I22.3
RP11-31I22.3
RP3-453C12.15
SMYD3-IT1
LA16c-380H5.6
CACNA1C-AS4
ATP2A1-AS1
AC034110.1
PCAT29
RP11-619L12.4
RP11-539E17.5
RP11-353N14.4
RP11-53B2.4
RP4-533D7.5
CTD-2350J17.1
LINC01456
MIR4300HG
AC023481.1
RP1-60O19.1
RP11-83A16.1
RP11-379F12.4
RP11-353N14.1
RP11-91I20.4
AC005863.1
AC093642.1
MYCNOS
CTD-2047H16.2
RP11-657O9.1
RP11-110H1.8
RP11-498B4.5
RP11-102N12.2
AC079613.1
LINC01592
RP11-527H14.6
AP000462.2
LLNLR-276H7.1
RP11-608O21.1
RP11-738B7.1
LINC01501
RP11-157F20.3
XXbac-B33L19.4
XXyac-YM21GA2.7
RP11-121C6.5
RP11-127O4.2
RP11-95M15.1
CTD-2105E13.16
RP11-127I20.5
NOVA1-AS1
RP11-66H6.3
CTD-2265O21.3
CTD-3001H11.2
RP1-20B11.2
RP1-102G20.5
RP11-164H13.1
RP11-883A18.3
CTD-2083E4.7
RP11-881M11.8
RP11-16L9.2
RP4-697K14.15
RP11-150O12.3
CRAT37
FAM155A-IT1
RP3-495K2.2
CTD-2319I12.5
CDKN2B-AS1
CTD-3193O13.8
RP11-269G24.2
RP11-157E21.1
AC006262.10
CACNA1C-IT3
RP1-53O8.2
RP11-364P22.1
E2F3-IT1
RP11-881M11.4
FOXCUT
RP11-274H24.1
LA16c-380H5.2
RP11-429J17.7
RP11-15F12.6
RP11-1070N10.7
GACAT3
RP11-386B13.4
RP5-963E22.6
C10orf91
PTPRJ-AS1
RP11-506O24.1
RP4-536B24.4
ASH1L-IT1
RPPH1
RP1-202O8.2
RP11-44K6.4
RP11-230L22.4
RP11-108L7.15
LINC01605
CTD-3023L14.1
RP11-196G18.3
RP11-167H9.4
RP11-120K18.2
AC012668.2
LINC00393
RP11-417B4.2
CTD-2043I16.1
HPYR1
RP11-53B2.5
RP11-301N24.3
CTD-2013M15.1
AC106873.4
RP11-23I7.1
RP11-135A24.2
RP11-665C16.5
RP3-333B15.5
RP11-849I19.1
RP11-298E9.5
RP11-65J21.1
RP11-332J15.2
RP11-662I13.2
RP11-573N10.1
XXbac-BPG27H4.8
RP11-485G7.6
RP11-108P20.4
C8orf87
AC018804.3
RP11-547D24.3
RP11-301G7.1
KB-1440D3.13
PEX5L-AS1
LA16c-352F7.1
RP11-626P14.2
RP11-92K15.3
RP11-806H10.4
AC009227.2
LINC00404
C1orf137
CASC9
RP11-871F6.3
RP11-14P20.1
MACROD2-AS1
AGBL4-IT1
AC004158.3
LINC01583
RP11-661A12.9
RP3-395M20.12
RP1-228P16.3
RP11-159H10.3
LINC00613
AJ003147.9
RP11-426C22.4
CTA-392E5.1
U47924.29
AP001465.5
XX-C2158C6.3
TSSC1-IT1
RP11-67K19.3
C12orf80
LINC01087
AC012354.6
RP11-962G15.1
LINC01205
RP11-474D1.3
RP11-150O12.5
RP11-3B12.2
GS1-393G12.14
RP11-474P2.5
SYNPR-AS1
LINC01234
RP11-2K6.1
AC011294.3
RP11-1038A11.1
HUNK-AS1
RP11-107I14.5
RP11-376O6.2
RP11-1055B8.9
CTD-2583P5.1
RP11-53B2.6
RP11-118E18.2
CTC-321K16.4
PLA2G4C-AS1
AC093627.7
RP4-660H19.1
RP11-23E19.2
RP11-381O6.1
LINC01117
AC137932.6
RP11-219B4.3
RP11-396O20.2
LA16c-329F2.2
RP11-1193F23.1
RP4-550H1.7
RP11-674E16.4
CTB-43E15.1
CTC-273B12.10
LINC00403
AC114763.1
ASTN2-AS1
GLTSCR1-AS1
LINC01615
RP11-268G12.1
ZBTB20-AS3
RP1-32B1.4
RP11-396J6.1
LINC01399
RP11-332J15.4
TMEM75
CTD-2015H3.1
AC093642.4
RP11-284F21.9
SNHG25
RP11-99J16__A.2
LINC01470
DLGAP1-AS3
RP5-912I13.1
LINC01555
RP11-9G1.3
RP11-118E18.1
CTD-2332E11.2
FLJ12825
BACH1-IT3
AC133644.2
RP11-21B23.2
RP11-445P17.3
RP4-681L3.2
LINC01213
RP11-556E13.1
RP11-661D19.3
LINC01014
RP11-670E13.6
RP11-240G22.4
RP11-573G6.9
DLG3-AS1
RP11-284F21.10
RP3-413H6.2
CTD-2560E9.5
RP11-351J23.1
RC3H1-IT1
RP11-305P22.9
RP11-15G16.1
RP11-161I2.1
STX18-IT1
LINC00243
GTSCR1
RP11-436M15.3
CTD-2561B21.5
AP004372.1
RP11-73G16.2
RP11-58G13.1
AC106875.1
KB-1615E4.3
RP11-982M15.8
RP11-815M8.1
RP11-404I7.2
RP11-356O9.2
KIRREL3-AS1
NCKAP5-IT1
RP11-813F20.4
RP11-301G19.1
RP11-285E9.6
RP11-131K5.2
RP11-196G18.22
AC141930.2
AC092625.1
RP5-1125A11.4
RP11-146I2.1
RP11-65J3.15
RP13-379L11.1
RP11-703M24.5
RP11-367F23.2
MAPT-AS1
CTC-260E6.4
AP000462.1
CDKN2A-AS1
RP11-220C2.1
LINC01136
RP11-732M18.4
LINC00226
RP5-908M14.5
LPP-AS1
AC068580.5
RP11-477I4.4
XXbac-BPG248L24.13
RP11-353N14.2
PCAT7
RP5-1184F4.7
RP11-18F14.4
CTD-2357A8.3
RP11-162J8.3
CMB9-52H4.1
RP11-298D21.1
CTA-339C12.1
RP11-5P22.3
AC005796.2
CTA-363E6.3
RP11-211C9.1
RP3-348I23.2
RP1-60N8.1
RP11-268G12.3
RP11-531H8.2
RP11-783K16.5
UMODL1-AS1
RP11-629O1.2
LINC01179
AC037445.1
RP11-97N19.3
RP11-134D3.1
WASIR2
RP11-1038A11.3
AC068580.7
RP11-115C10.1
RP1-256G22.2
RP4-587D13.1
RP11-119K6.6
RP5-836N17.4
RP5-983L19.2
RP11-780O24.2
RP11-483A20.3
RP11-428C19.4
LA16c-349E10.1
KB-1615E4.2
LINC00589
CATIP-AS2
RP11-675F6.4
AL928742.12
LINC00200
UNC5B-AS1
RP11-302L19.1
CTB-114C7.4
RP11-126O1.4
AF178030.2
RP11-66D17.3
RP11-332J15.3
RP11-101O21.1
CTB-58E17.5
AL672294.1
RP11-109E24.1
RP11-109A6.2
TRPC7-AS1
RP11-712P20.2
RP11-191N8.2
RP11-149I9.2
RHPN1-AS1
RP11-482M8.3
LINC01559
RP5-916O11.2
RP3-439F8.1
RP11-982M15.6
RP11-278A23.4
RP11-713C5.1
RP11-523J2.1
DPP10-AS1
RP11-547C5.1
MYCNUT
LA16c-325D7.1
RP11-12A16.3
RP5-1178H5.2
KCCAT211
AC008088.4
RP13-452N2.1
AC011513.4
RP4-761J14.9
Z69720.3
LA16c-395F10.1
CTA-796E4.4
UNQ6494
AC010524.2
MIR181A1HG
RP11-356I2.1
RP11-438D14.2
RP11-445F12.2
ADARB2-AS1
RP11-296E23.1
RP11-159D12.11
RP11-506O24.2
ZNF350-AS1
DANT1
RP11-351C8.1
RP11-1252I4.2
RP11-338E21.3
RP11-616M22.3
RP11-252K23.1
TMPO-AS1
RP13-631K18.2
AC007255.8
AL078471.5
PHACTR2-AS1
RP11-711D18.2
BTBD9-AS1
RP11-15F12.3
RP11-109J4.1
MAFG-AS1
AC079354.5
AP000439.5
CTD-2033D15.2
AC131056.5
LINC00605
CTD-2509G16.2
LINC00602
RP11-423H2.3
CTD-2547L24.4
RP11-397C12.1
CTB-127C13.1
RP11-319G9.1
TLR8-AS1
CTC-137K3.1
RP11-367F23.1
RP11-545D19.1
RP11-423H2.4
RP11-34F20.7
RP1-288H2.2
RP11-268P4.5
RP11-349A8.3
LINC00607
RP11-1250I15.3
RP11-33N16.2
RP11-472G21.2
RP11-114G22.1
CTD-2384A14.1
RP11-288L9.1
RP11-98D18.1
RP11-53O19.3
CTB-49A3.2
AC005363.11
RP11-327O17.2
RP11-565A3.2
VAV3-AS1
RP11-359G22.2
RP11-496I9.1
PCSK6-AS1
LINC01214
CTD-2292M14.1
RP11-452I5.2
AC091814.2
RP11-739B23.1
RP11-94I2.4
CTC-260E6.3
RP11-1036E20.9
RP4-533D7.4
ELDR
LINC00160
AC097468.4
ATG10-AS1
SMPD5
RP11-190D6.1
WI2-85898F10.2
RP1-228P16.5
RP13-297E16.4
RP11-336A10.5
TPRG1-AS2
AC068580.6
CTD-2377D24.4
HDAC11-AS1
RP11-123K19.2
LINC01513
RP11-675F6.3
RP11-319E16.1
KB-1460A1.1
RP11-169F17.1
RP11-156L14.1
LINC01293
AC108025.2
AC003003.5
RP11-352B15.2
RP11-540O11.7
RP11-347C12.10
RP11-118E18.4
RP11-522M21.3
RP11-513G11.3
RP11-332J15.1
KCNAB1-AS2
AP000462.3
C9orf106
C9orf163
RP11-157D23.2
RP11-678G15.1
RP5-951N9.2
RP11-22C11.2
CTD-2105E13.15
RP11-210M15.2
AC006262.4
LINC01120
RP11-875O11.3
RP11-645N11.3
RP4-784A16.3
RP11-180P8.3
RP11-298J20.3
RP11-485G7.5
LA16c-380H5.5
LINC00494
RP11-1136G11.8
RP11-310J24.3
RP11-572N21.1
RP11-203B7.2
